img_url,name,price_list,shop_list
https://s.ek.ua/jpg/2186685.jpg,Leica M11," ,478 115 грн., ,478 115 грн., ,478 752 грн., ,478 115 грн., ,478 115 грн., ,478 752 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,click24.biz,Click24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/1207166.jpg,Kodak AZ252," ,7 400 грн., ,8 201 грн., ,9 017 грн., ,7 928 грн., ,7 444 грн., ,8 195 грн., ,7 928 грн.","KT-group.ua,Timesport.com.ua,click24.biz,Click24.in.ua,Cthp.net.ua,Redprice.prom.ua,click24.biz"
https://s.ek.ua/jpg/2296900.jpg,Sony ZV-1F," ,27 225 грн., ,27 225 грн., ,25 999 грн., ,35 301 грн.","click24.biz,Click24.in.ua,Cthp.net.ua,Ok24.in.ua"
https://s.ek.ua/jpg/2064608.jpg,Olympus E-P7," ,42 471 грн., ,42 471 грн., ,41 400 грн., ,41 948 грн., ,45 085 грн.","click24.biz,Click24.in.ua,Ebox24.biz,Click24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/1868049.jpg,Leica V-Lux 5," ,49 995 грн., ,53 999 грн., ,48 125 грн.","Orb.com.ua,Cthp.net.ua,Pixeltech.com.ua"
https://s.ek.ua/jpg/793731.jpg,Kodak AZ421," ,10 454 грн., ,10 454 грн., ,14 470 грн., ,9 670 грн., ,11 021 грн., ,11 021 грн., ,9 670 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,click24.biz,click24.biz,Click24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/1194618.jpg,Canon EOS M100,[None],Click24.in.ua
https://s.ek.ua/jpg/1178721.jpg,Canon EOS 800D,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/725832.jpg,Canon PowerShot SX540 HS,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/1297722.jpg,Kodak AZ401," ,9 735 грн., ,8 799 грн., ,8 799 грн., ,13 222 грн., ,8 400 грн., ,8 930 грн., ,9 148 грн.","Denika.ua,click24.biz,Click24.in.ua,Ok24.in.ua,Saren.com.ua,click24.biz,click24.biz"
https://s.ek.ua/jpg/2390166.jpg,Kodak AZ255," ,11 021 грн., ,11 021 грн., ,13 347 грн., ,10 106 грн., ,10 106 грн., ,10 106 грн., ,10 106 грн.","click24.biz,Click24.in.ua,Ok24.in.ua,click24.biz,click24.biz,Click24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/1538648.jpg,Leica Q2," ,307 185 грн., ,307 185 грн., ,313 929 грн.","click24.biz,Click24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/171246.jpg,Olympus VG-160,[None],Euro-technika.com.ua
https://s.ek.ua/jpg/1093280.jpg,Nikon D7500," ,35 027 грн., ,35 322 грн., ,35 600 грн., ,35 999 грн., ,37 125 грн., ,35 999 грн., ,30 000 грн.","Stylus.ua,ABCphoto.com.ua,Orb.com.ua,Pulsepad.com.ua,Denika.ua,Openshop.ua,KT-group.ua"
https://s.ek.ua/jpg/1019541.jpg,Panasonic DMC-FZ82," ,12 729 грн., ,12 999 грн., ,12 999 грн., ,13 710 грн., ,13 337 грн., ,12 729 грн., ,13 673 грн.","Stylus.ua,COMFY.ua,Panashop.com.ua,Tviy-Dim.com,Denika.ua,Цифра,Mta.ua"
https://s.ek.ua/jpg/726002.jpg,Panasonic DMC-TZ100," ,17 999 грн., ,18 999 грн., ,18 999 грн., ,18 999 грн., ,19 133 грн., ,17 999 грн., ,18 999 грн.","Sokol.ua,Ctrs.com.ua,ACDC.com.ua,Stylus.ua,Palladium.ua,Moyo.ua,ABCphoto.com.ua"
https://s.ek.ua/jpg/71388.jpg,Nikon D90,[None],Horoshiy.com.ua
https://s.ek.ua/jpg/190666.jpg,Olympus TG-1," ,7 144 грн., ,6 926 грн., ,6 360 грн., ,6 926 грн., ,7 144 грн., ,6 560 грн.","click24.biz,Click24.in.ua,Ebox24.biz,click24.biz,Click24.in.ua,Ebox24.biz"
https://s.ek.ua/jpg/1232766.jpg,Sony A7r III," ,109 999 грн., ,103 635 грн., ,94 448 грн., ,109 999 грн., ,87 500 грн., ,92 563 грн., ,93 555 грн.","Sokol.ua,Tv-project.com,Stylus.ua,Moyo.ua,KT-group.ua,Цифра,Ibelieve.com.ua"
https://s.ek.ua/jpg/1730049.jpg,Fujifilm X-T200," ,36 000 грн., ,50 573 грн., ,50 000 грн., ,50 573 грн.","Horoshiy.com.ua,Click24.in.ua,Horoshiy.com.ua,Click24.in.ua"
https://s.ek.ua/jpg/895529.jpg,Nikon D3400,[None],Horoshiy.com.ua
